BaseVehicleID,YearID,MakeID,ModelID
4304,2002,48,558
4305,2003,48,558
4306,2000,48,559
4307,2001,48,559
4308,2002,48,559
4309,2003,48,559
4310,2000,48,560
4311,2001,48,560
4312,2002,48,560
4313,2003,48,560
4319,1989,50,469
4320,1990,50,469
4321,1991,50,469
4322,1993,50,469
4323,1994,50,469
4324,1995,50,469
4325,1996,50,469
4326,1997,50,469
4327,1992,50,469
4328,1989,50,476
4329,1991,50,476
4330,1993,50,476
4331,1994,50,476
4332,1995,50,476
4333,1996,50,476
4334,1997,50,476
4335,1990,50,476
4336,1992,50,476
4337,1989,50,496
4338,1990,50,562
4339,1991,50,562
4340,1992,50,562
4341,1993,50,562
4342,1989,50,500
4343,1990,50,500
4344,1991,50,500
4345,1992,50,500
4346,1993,50,500
4347,1994,50,500
4348,1995,50,500
4349,1996,50,500
4350,1997,50,500
4351,1975,51,2291
4352,1976,51,2291
4353,1977,51,2291
4354,1978,51,2291
4355,1979,51,2291
4356,1980,51,2291
4357,1981,51,2291
4358,1982,51,2291
4359,1983,51,2291
4360,1984,51,2291
4361,1985,51,2291
4362,1986,51,2291
4363,1987,51,2291
4364,1988,51,2291
4365,1989,51,2291
4366,1990,51,2291
4367,1992,51,2291
4368,1993,51,2291
4369,1994,51,2291
4370,1991,51,2291
4371,1995,51,2291
4372,1996,51,2291
4373,1998,51,565
4374,1992,51,565
4375,1993,51,565
4376,1994,51,565
4377,1995,51,565
4378,1996,51,565
4379,1997,51,565
4380,1999,51,566
4381,2000,51,566
4382,2001,51,566
4383,2002,51,566
4384,2003,51,566
4385,1995,51,567
4386,1996,51,567
4387,1997,51,567
4388,1998,51,567
4389,1999,51,567
4390,2001,51,567
4391,2002,51,567
4392,2003,51,567
4393,1991,51,568
4394,1992,51,568
4395,1993,51,568
4396,1994,51,568
4397,1996,51,568
4398,1997,51,568
4399,1998,51,568
4400,1999,51,568
4401,2000,51,568
4402,2001,51,568
4403,2002,51,568
4404,2003,51,568
4405,1985,51,403
4406,1986,51,403
4407,1987,51,403
4409,1995,51,570
4410,1996,51,570
4411,1975,51,571
4412,1976,51,571
4413,1977,51,571
4414,1978,51,571
4415,1979,51,571
4416,1975,51,572
4417,1980,51,572
4418,1997,51,572
4419,1998,51,572
4420,1999,51,572
4421,1981,51,572
4422,1977,51,572
4423,1976,51,572
4425,1978,51,573
4426,1979,51,573
4427,1980,51,573
4428,1985,51,573
4429,1986,51,573
4430,1975,51,573
4431,1976,51,573
4432,1977,51,573
4433,1987,51,573
4434,1976,51,574
4435,1978,51,569
4436,1979,51,569
4437,1980,51,569
4438,1981,51,569
4439,1982,51,569
4440,1983,51,569
4441,1984,51,569
4442,1988,51,569
4443,1989,51,569
4444,1990,51,569
4445,1991,51,569
4446,1982,51,570
4447,1983,51,570
4448,1988,51,570
4449,1989,51,570
4450,1990,51,570
4451,1991,51,570
4452,1992,51,570
4453,1985,51,570
4454,1984,51,570
4455,1986,51,570
4456,1987,51,570
4457,1993,51,570
4458,1994,51,570
4459,1989,51,575
4460,1990,51,575
4461,1988,51,575
4462,1987,51,575
4463,1994,51,575
4464,1993,51,575
4465,1991,51,575
4466,1992,51,575
4467,1980,51,575
4468,1981,51,575
4469,1982,51,575
4470,1983,51,575
4471,1978,51,572
4472,1979,51,572
4473,1987,51,576
4474,1975,51,576
4475,1976,51,576
4476,1977,51,576
4477,1978,51,576
4478,1979,51,576
4479,1980,51,576
4480,1981,51,576
4481,1982,51,576
4482,1983,51,576
4483,1984,51,576
4484,1985,51,576
4485,1986,51,576
4486,1988,51,576
4487,1989,51,576
4488,1990,51,576
4489,1991,51,576
4490,1992,51,576
4491,1993,51,576
4492,1994,51,576
4493,1995,51,576
4494,1996,51,576
4495,1997,51,576
4496,1975,51,577
4497,1976,51,577
4498,1977,51,577
4499,1978,51,577
4500,1979,51,577
4501,1980,51,577
4502,1981,51,577
4503,1982,51,577
4504,1983,51,577
4505,1984,51,577
4506,1985,51,577
4507,1986,51,577
4508,1987,51,577
4509,1988,51,577
4510,1989,51,577
4511,1990,51,577
4512,1991,51,577
4513,1999,51,578
4514,1992,51,578
4515,1993,51,578
4516,1994,51,578
4517,1995,51,578
4518,1996,51,578
4519,1997,51,578
4520,1998,51,578
4521,1981,51,571
4522,1982,51,571
4523,1983,51,571
4524,1984,51,571
4525,1985,51,571
4526,1986,51,571
4527,1984,51,579
4528,1985,51,579
4529,1986,51,579
4530,1987,51,579
4531,1988,51,579
4532,1983,51,579
4533,1982,51,579
4534,1998,51,580
4535,1999,51,580
4536,2000,51,580
4537,2001,51,580
4538,2002,51,580
4539,1996,51,581
4540,1997,51,581
4541,1998,51,581
4542,1999,51,581
4543,1975,51,582
4544,1976,51,582
4545,1977,51,582
4546,1978,51,582
4547,1979,51,582
4548,1980,51,582
4549,1981,51,582
4550,1982,51,582
4551,1983,51,582
4552,1984,51,582
4553,1997,51,583
4554,1998,51,583
4555,1990,51,584
4556,1991,51,584
4557,1992,51,584
4558,1993,51,584
4559,1994,51,584
4560,1995,51,584
4561,1996,51,584
4562,1997,51,584
4563,1998,51,584
4564,1999,51,584
4565,2000,51,584
4566,2001,51,584
4567,2002,51,584
4568,2003,51,584
4569,1975,51,585
4570,1976,51,585
4571,1977,51,585
4572,1978,51,585
4573,1979,51,585
4574,1980,51,585
4575,1988,51,586
4576,1989,51,586
4577,1990,51,586
4578,1991,51,586
4579,1992,51,586
4580,1975,51,586
4581,1976,51,586
4582,1987,51,586
4583,1978,51,586
4584,1977,51,586
4585,1979,51,586
4586,1980,51,586
4587,1981,51,586
4588,1982,51,586
4589,1983,51,586
4590,1984,51,586
4591,1985,51,586
4592,1986,51,586
4593,1975,51,587
4594,1982,52,588
4595,1983,52,588
4596,1984,52,588
4597,1985,52,588
4598,1986,52,588
4599,1987,52,588
4600,1988,52,588
4601,1989,52,588
4602,1990,52,588
4603,1991,52,588
4604,1976,52,589
4605,1977,52,589
4606,1975,52,589
4607,2001,52,590
4608,2002,52,590
4609,2003,52,590
4610,1975,52,591
4611,1976,52,591
4612,1977,52,591
4613,1978,52,591
4614,1979,52,591
4615,1980,52,591
4616,1981,52,591
4617,1982,52,591
4618,1983,52,591
4619,1984,52,591
4620,1985,52,591
4621,1986,52,591
4622,1987,52,591
4623,1999,52,591
4624,2000,52,591
4625,2001,52,591
4626,2002,52,591
4627,2003,52,591
4628,1988,52,591
4629,1989,52,591
4630,1990,52,591
4631,1991,52,591
4632,1992,52,591
4633,1993,52,591
4634,1994,52,591
4635,1995,52,591
4636,1996,52,591
4637,1997,52,591
4638,1998,52,591
4639,1975,52,592
4640,1976,52,592
4641,1977,52,592
4642,1978,52,592
4643,1979,52,592
4644,1980,52,592
4645,1981,52,592
4647,1984,52,594
4648,1985,52,594
4649,1988,52,594
4650,1986,52,594
4651,1987,52,594
4652,1975,52,595
4653,1976,52,595
4654,1977,52,595
4655,1978,52,595
4656,1979,52,595
4657,1980,52,595
4658,1981,52,595
4659,1982,52,595
4660,1983,52,595
4661,1984,52,595
4662,1985,52,595
4663,1986,52,595
4664,1987,52,595
4665,1988,52,595
4666,1989,52,595
4667,1990,52,595
4668,1991,52,595
4669,1992,52,595
4670,1993,52,595
4671,1994,52,595
4672,1995,52,595
4673,1996,52,595
4674,1997,52,595
4675,1998,52,595
4676,1999,52,595
4677,2000,52,595
4678,2001,52,595
4679,2002,52,595
4680,1975,52,596
4681,1978,52,596
4682,1979,52,596
4683,1980,52,596
4684,1985,52,596
4685,1986,52,596
4686,1987,52,596
4687,1988,52,596
4688,1999,52,596
4689,2000,52,596
4690,2001,52,596
4691,2002,52,596
4692,2003,52,596
4693,1991,52,596
4694,1992,52,596
4695,1993,52,596
4696,1994,52,596
4697,1995,52,596
4698,1996,52,596
4699,1997,52,596
4700,1998,52,596
4701,1989,52,596
4702,1990,52,596
4703,1975,52,597
4704,1976,52,597
4705,1977,52,597
4706,1978,52,597
4707,1979,52,597
4708,1980,52,597
4709,1981,52,597
4710,1976,52,598
4711,1977,52,598
4712,1978,52,598
4713,1979,52,598
4714,1980,52,598
4715,1981,52,598
4716,1982,52,598
4717,1983,52,598
4718,1984,52,598
4719,1985,52,598
4720,1986,52,598
4721,1987,52,598
4722,1988,52,598
4723,1989,52,598
4724,1996,52,598
4725,1999,52,598
4726,2000,52,598
4727,2001,52,598
4728,2002,52,598
4729,2003,52,598
4730,1975,52,598
4731,1991,52,598
4732,1992,52,598
4733,1993,52,598
4734,1997,52,598
4735,1998,52,598
4736,1990,52,598
4737,1994,52,598
4738,1995,52,598
4739,1976,52,599
4740,1975,52,600
4741,1982,52,601
4742,1983,52,601
4743,1984,52,602
4744,1975,52,603
4745,1976,52,603
4746,1977,52,603
4747,1978,52,603
4748,1979,52,603
4749,1980,52,603
4750,1981,52,603
4751,1988,52,603
4752,1989,52,603
4753,1990,52,603
4754,1991,52,603
4755,1992,52,603
4756,1993,52,603
4757,1999,52,604
4758,2000,52,604
4759,2001,52,604
4760,2002,52,604
4761,2003,52,604
4762,1983,52,605
4763,1984,52,605
4764,1985,52,605
4765,1986,52,605
4766,1977,52,606
4767,1978,52,606
4768,1979,52,606
4769,1980,52,606
4770,1981,52,606
4771,1982,52,606
4772,1983,52,606
4773,1984,52,606
4774,1987,52,593
4775,1988,52,593
4776,1989,52,593
4777,1976,52,607
4778,1977,52,607
4779,1978,52,607
4780,1979,52,607
4781,1980,52,607
4782,1987,52,607
4783,1988,52,607
4784,1991,52,607
4785,1986,52,607
4786,1989,52,607
4787,1990,52,607
4788,1992,52,607
4789,1993,52,607
4790,1994,52,607
4792,1985,52,602
4793,1998,52,608
4794,1999,52,608
4795,2000,52,608
4796,2001,52,608
4797,2002,52,608
4798,2003,52,608
4799,1995,52,608
4800,1996,52,608
4801,1997,52,608
4802,1981,52,609
4803,1982,52,609
4804,1983,52,609
4805,1984,52,609
4806,1985,52,609
4807,1986,52,609
4808,1987,52,609
4809,1990,52,610
4810,1991,52,610
4811,1992,52,610
4812,1993,52,610
4813,1994,52,610
4814,1995,52,610
4815,1996,52,610
4816,1997,52,610
4817,1998,52,610
4818,1975,52,611
4819,1976,52,611
4820,1977,52,611
4821,2003,52,612
4825,2002,53,616
4827,2002,53,617
4828,2003,53,617
4829,2002,53,618
4830,2003,53,618
4836,2001,53,620
4837,2002,53,620
4838,2003,53,620
4840,2001,53,621
4841,2002,53,621
4842,2003,53,621
4844,2001,53,616
4846,2001,53,617
4848,2001,53,618
4849,1991,53,622
4850,1992,53,622
4851,1993,53,623
4852,1994,53,623
4853,1995,53,623
4854,1996,53,623
4855,1997,53,623
4856,1998,53,623
4857,1999,53,623
4858,2000,53,623
4859,2001,53,623
4860,2002,53,623
4861,1993,53,624
4862,1994,53,624
4863,1995,53,624
4864,1996,53,624
4865,1997,53,624
4866,1998,53,624
4867,1999,53,624
4868,2000,53,624
4869,2001,53,624
4870,2002,53,624
4871,1991,53,625
4872,1992,53,625
4873,1993,53,625
4874,1994,53,625
4875,1995,53,625
4876,1996,53,625
4877,1997,53,625
4878,1998,53,625
4879,1999,53,625
4880,2000,53,625
4881,2001,53,625
4882,2002,53,625
4883,1991,53,626
4884,1992,53,626
4885,1993,53,626
4886,1994,53,626
4887,1995,53,626
4888,1996,53,626
4889,1997,53,626
4890,1998,53,626
4891,1999,53,626
4892,2000,53,626
4893,2001,53,626
4894,2002,53,626
4895,1991,53,627
4896,1992,53,627
4897,1993,53,627
4898,1994,53,627
4899,1995,53,627
4900,1996,53,627
4901,1997,53,627
4902,1998,53,627
4903,1999,53,627
4904,2000,53,627
4905,2001,53,627
4906,2002,53,627
4907,1993,53,628
4908,1994,53,628
4909,1995,53,628
4910,1996,53,628
4911,1997,53,628
4912,1998,53,628
4913,1999,53,628
4916,1993,53,629
4917,1994,53,629
4918,1995,53,629
4919,1996,53,629
4920,1997,53,629
4921,1998,53,629
4922,1999,53,629
4923,2000,53,629
4924,2001,53,629
4925,2002,53,630
4926,2003,53,630
4927,1987,51,571
4928,1988,51,571
4929,1989,51,571
4930,1990,51,571
4931,1991,51,571
4932,1992,51,571
4933,1980,51,571
4934,1986,54,631
4935,1987,54,631
4936,1988,54,631
4937,1989,54,631
4938,1990,54,631
4939,1991,54,631
4940,1992,54,631
4941,1993,54,631
4942,1994,54,631
4943,1995,54,631
4944,1996,54,631
4945,1997,54,631
4946,1994,54,632
4947,1995,54,632
4948,1996,54,632
4949,1997,54,632
4950,1975,54,633
4951,1976,54,633
4952,1977,54,633
4953,1978,54,633
4954,1979,54,633
4955,1980,54,633
4956,1981,54,633
4957,1982,54,633
4958,1983,54,633
4959,1984,54,633
4960,1985,54,633
4961,1986,54,633
4962,1987,54,633
4963,1988,54,633
4964,1989,54,633
4965,1990,54,633
4966,1991,54,633
4967,1992,54,633
4968,1993,54,633
4969,1994,54,633
4970,1995,54,633
4971,1996,54,633
4972,1984,54,634
4973,1985,54,634
4974,1986,54,634
4975,1987,54,634
4976,1988,54,634
4977,1989,54,634
4978,1990,54,634
4979,1999,54,635
4980,2000,54,635
4981,1995,54,635
4982,1996,54,635
4983,1997,54,635
4984,1998,54,635
4985,1987,54,636
4986,1988,54,636
4987,1989,54,636
4988,1990,54,636
4989,1991,54,636
4990,1975,54,637
4991,1976,54,637
4992,1979,54,637
4993,1975,54,638
4994,1976,54,638
4995,1977,54,638
4996,1978,54,638
4997,1979,54,638
4998,1980,54,638
4999,1981,54,638
5000,1982,54,638
5006,1992,54,639
5007,1993,54,639
5008,1994,54,639
5009,1995,54,639
5010,1996,54,639
5011,1997,54,639
5012,1998,54,639
5013,1999,54,639
5014,2000,54,639
5015,2001,54,639
5016,2002,54,639
5017,2003,54,639
5018,1975,54,640
5019,1976,54,640
5020,1977,54,640
5030,1975,54,644
5031,1976,54,644
5032,1977,54,644
5033,1978,54,644
5034,1979,54,644
5035,1980,54,644
5036,1981,54,644
5037,1982,54,644
5038,1983,54,644
5039,1983,54,645
5040,1975,54,645
5041,1976,54,645
5042,1977,54,645
5043,1978,54,645
5044,1979,54,645
5045,1980,54,645
5046,1981,54,645
5047,1982,54,645
5048,1975,54,646
5049,1976,54,646
5050,1977,54,646
5051,1978,54,646
5052,1979,54,646
5053,1980,54,646
5054,1981,54,646
5055,1982,54,646
5056,1984,54,646
5057,1985,54,646
5058,1986,54,646
5059,1992,54,646
5060,1993,54,646
5061,1994,54,646
5062,1995,54,646
5063,1996,54,646
5064,1997,54,646
5065,1998,54,646
5066,1999,54,646
5067,2000,54,646
5068,2001,54,646
5069,2002,54,646
5070,1983,54,646
5071,1987,54,646
5072,1988,54,646
5073,1989,54,646
5074,1990,54,646
5075,1991,54,646
5076,2003,54,647
5077,2003,54,648
5078,1999,54,649
5079,2000,54,649
5080,2001,54,649
5081,2002,54,649
5082,1985,54,649
5083,1975,54,649
5084,1976,54,649
5085,1977,54,649
5086,1978,54,649
5087,1979,54,649
5088,1980,54,649
5089,1981,54,649
5090,1982,54,649
5091,1984,54,649
5092,1986,54,649
5093,1992,54,649
5094,1993,54,649
5095,1994,54,649
5096,1995,54,649
5097,1996,54,649
5098,1997,54,649
5099,1998,54,649
5100,1983,54,649
5101,1987,54,649
5102,1988,54,649
5103,1989,54,649
5104,1990,54,649
5105,1991,54,649
5106,1975,54,650
5107,1976,54,650
5108,1977,54,650
5109,1978,54,650
5110,1979,54,650
5111,1980,54,650
5112,1981,54,650
5113,1982,54,650
5114,1984,54,650
5115,1985,54,650
5116,1986,54,650
5117,1992,54,650
5118,1993,54,650
5119,1994,54,650
5120,1995,54,650
5121,1996,54,650
5122,1997,54,650
5123,1998,54,650
5124,1999,54,650
5125,2000,54,650
5126,2001,54,650
5127,2002,54,650
5128,1983,54,650
5129,1987,54,650
5130,1988,54,650
5131,1989,54,650
5132,1990,54,650
5133,1991,54,650
5134,2003,54,651
5135,1975,54,652
5136,1976,54,652
5137,1977,54,652
5138,1978,54,652
5139,1979,54,652
5140,1980,54,652
5141,1981,54,652
5142,1982,54,652
5143,1984,54,652
5144,1985,54,652
5145,1986,54,652
5146,1983,54,652
5147,1987,54,652
5148,1988,54,652
5149,1989,54,652
5150,1990,54,652
5151,1991,54,652
5152,1975,54,653
5153,1976,54,653
5154,1977,54,653
5155,1978,54,653
5156,1979,54,653
5157,1980,54,653
5158,1981,54,653
5159,1982,54,653
5160,1984,54,653
5161,1985,54,653
5162,1986,54,653
5163,1992,54,653
5164,1993,54,653
5165,1994,54,653
5166,1995,54,653
5167,1996,54,653
5168,1997,54,653
5169,1998,54,653
5170,1999,54,653
5171,2000,54,653
5174,1983,54,653
5175,1987,54,653
5176,1988,54,653
5177,1989,54,653
5178,1990,54,653
5179,1991,54,653
5181,2003,54,655
5182,1977,54,656
5183,1999,54,656
5184,2000,54,656
5185,2001,54,656
5186,2002,54,656
5187,1978,54,656
5188,1979,54,656
5189,1980,54,656
5190,1981,54,656
5191,1982,54,656
5192,1984,54,656
5193,1985,54,656
5194,1986,54,656
5195,1992,54,656
5196,1993,54,656
5197,1994,54,656
5198,1995,54,656
5199,1996,54,656
5200,1997,54,656
5201,1998,54,656
5202,1983,54,656
5203,1987,54,656
5204,1988,54,656
5205,1989,54,656
5206,1990,54,656
5207,1991,54,656
5208,1982,54,657
5209,1983,54,657
5210,1984,54,657
5211,1985,54,657
5212,1986,54,657
5213,1988,54,657
5214,1987,54,657
5215,1976,54,658
5216,2003,54,659
5217,2001,54,659
5218,2002,54,659
5219,1981,54,660
5220,1982,54,660
5221,1993,54,660
5222,1994,54,660
5223,1995,54,660
5224,1996,54,660
5225,1997,54,660
5226,1999,54,660
5227,2000,54,660
5228,1998,54,660
5229,2001,54,660
5230,2002,54,660
5231,1983,54,660
5232,1984,54,660
5233,1985,54,660
5234,1987,54,660
5235,1988,54,660
5236,1986,54,660
5237,1989,54,660
5238,1990,54,660
5239,1991,54,660
5240,1992,54,660
5241,2003,54,660
5242,2002,54,661
5243,2003,54,661
5244,2000,54,661
5245,2001,54,661
5246,1997,54,662
5247,1998,54,662
5248,1999,54,662
5249,2000,54,662
5250,2001,54,662
5251,2002,54,662
5252,2003,54,662
5253,1991,54,663
5254,1992,54,663
5255,1993,54,663
5256,1994,54,663
5257,1995,54,663
5258,1996,54,663
5259,1997,54,663
5260,1998,54,663
5261,1999,54,663
5262,2000,54,663
5263,2001,54,663
5264,2002,54,663
5265,2003,54,663
5274,1976,54,665
5275,1977,54,665
5276,1978,54,665
5277,1983,54,665
5278,1975,54,665
5279,1979,54,665
5280,1980,54,665
5281,1981,54,665
5282,1982,54,665
5283,1976,54,666
5284,1977,54,666
5285,1978,54,666
5286,1983,54,666
5287,1984,54,666
5288,1985,54,666
5289,1986,54,666
5290,1997,54,666
5291,1998,54,666
5292,1999,54,666
5293,2000,54,666
5294,1975,54,666
5295,1979,54,666
5296,1980,54,666
5297,1981,54,666
5298,1982,54,666
5299,1987,54,666
5300,1988,54,666
5301,1989,54,666
5302,1990,54,666
5303,1991,54,666
5304,1992,54,666
5305,1995,54,666
5306,1996,54,666
5307,2003,54,666
5308,2001,54,666
5309,2002,54,666
5310,1993,54,666
5311,1994,54,666
5312,1976,54,667
5313,1977,54,667
5314,1978,54,667
5315,1983,54,667
5316,1984,54,667
5317,1985,54,667
5318,1986,54,667
5319,1997,54,667
5320,1998,54,667
5321,1999,54,667
5322,1975,54,667
5323,1979,54,667
5324,1980,54,667
5325,1981,54,667
5326,1982,54,667
5327,1987,54,667
5328,1988,54,667
5329,1989,54,667
5330,1990,54,667
5331,1991,54,667
5332,1992,54,667
5333,1995,54,667
5334,1996,54,667
5335,1993,54,667
5336,1994,54,667
5337,1999,54,668
5338,2000,54,668
5339,2001,54,668
5340,2002,54,668
5341,2003,54,668
5342,1976,54,669
5343,1977,54,669
5344,1978,54,669
5345,1983,54,669
5346,1984,54,669
5347,1985,54,669
5348,1986,54,669
5349,1997,54,669
5350,1975,54,669
5351,1979,54,669
5352,1980,54,669
5353,1981,54,669
5354,1982,54,669
5355,1987,54,669
5356,1988,54,669
5357,1989,54,669
5358,1990,54,669
5359,1991,54,669
5360,1992,54,669
5361,1995,54,669
5362,1996,54,669
5363,1993,54,669
5364,1994,54,669
5365,1999,54,670
5366,2000,54,670
5367,2001,54,670
5368,2002,54,670
5369,2003,54,670
5377,1975,54,672
5378,1976,54,672
5379,1977,54,672
5402,1978,54,676
5403,1979,54,676
5404,1980,54,676
5405,1981,54,676
5406,1982,54,676
5407,1983,54,676
5408,1991,54,677
5409,1992,54,677
5410,1993,54,677
5411,1988,54,677
5412,1989,54,677
5413,1990,54,677
5414,1978,54,678
5415,1979,54,678
5416,1980,54,678
5417,2000,54,679
5418,2001,54,679
5419,2002,54,679
5420,2003,54,679
5424,1975,54,681
5425,1976,54,681
5426,1975,54,682
5427,1976,54,682
5428,1977,54,682
5429,1978,54,682
5430,1979,54,682
5431,1980,54,682
5432,1981,54,682
5433,1982,54,682
5434,1977,54,637
5435,1978,54,637
5436,1980,54,637
5437,1981,54,637
5438,1982,54,637
5439,1983,54,637
5440,1984,54,637
5441,1985,54,637
5442,1986,54,637
5443,1977,54,683
5444,1978,54,683
5445,1979,54,683
5452,1975,54,687
5453,1976,54,687
5454,1977,54,687
5455,1979,54,688
5456,1980,54,688
5457,1981,54,688
5459,1994,54,688
5460,1995,54,688
5461,1996,54,688
5462,1997,54,688
5463,1998,54,688
5464,1999,54,688
5465,2000,54,688
5466,2001,54,688
5467,2002,54,688
5468,2003,54,688
5469,1983,54,688
5470,1984,54,688
5471,1993,54,688
5472,1985,54,688
5473,1986,54,688
5474,1987,54,688
5475,1988,54,688
5476,1989,54,688
5477,1990,54,688
5478,1991,54,688
5479,1992,54,688
5480,1975,54,689
5481,1976,54,689
5482,1977,54,689
5483,1978,54,689
5484,1976,54,690
5485,1975,54,690
5486,1976,54,691
5487,1975,54,691
5488,1976,54,692
5489,1975,54,692
5490,1977,54,692
5491,1975,54,693
5492,1976,54,693
5493,1977,54,693
5494,1978,54,693
5495,1979,54,693
5496,1980,54,693
5497,1997,54,694
5498,1990,54,694
5499,1991,54,694
5500,1992,54,694
5501,1989,54,694
5502,1993,54,694
5503,1994,54,694
5504,1995,54,694
5505,1996,54,694
5506,1975,54,695
5507,1976,54,695
5508,1977,54,695
5509,1978,54,695
5510,1979,54,695
5511,1983,54,696
5512,1985,54,696
5513,1986,54,696
5514,1987,54,696
5515,1988,54,696
5516,1989,54,696
5517,1990,54,696
5518,1991,54,696
5519,1992,54,696
5520,2001,54,696
5521,2002,54,696
5522,2003,54,696
5523,1984,54,696
5524,1993,54,696
5525,1994,54,696
5526,1995,54,696
5527,1996,54,696
5528,1997,54,696
5529,1998,54,696
5530,1999,54,696
5531,2000,54,696
5532,1986,54,697
5533,1999,54,697
5534,2000,54,697
5535,2001,54,697
5536,2002,54,697
5537,2003,54,697
5538,1996,54,697
5539,1997,54,697
5540,1987,54,697
5541,1988,54,697
5542,1989,54,697
5543,1990,54,697
5544,1991,54,697
5545,1992,54,697
5546,1993,54,697
5547,1994,54,697
5548,1995,54,697
5549,1998,54,697
5550,1990,54,698
5551,1991,54,698
5552,1986,54,698
5553,1984,54,698
5554,1985,54,698
5555,1987,54,698
5556,1988,54,698
5557,1989,54,698
5558,1992,54,698
5559,1993,54,698
5560,1994,54,698
5561,1975,54,699
5562,1976,54,699
5563,1977,54,699
5564,1978,54,699
5565,1979,54,699
5566,1980,54,699
5567,1981,54,699
5568,1982,54,699
5569,1983,54,699
5570,1984,54,699
5571,1985,54,699
5572,1986,54,699
5573,1987,54,699
5574,1988,54,699
5575,1989,54,699
5576,1990,54,699
5577,1991,54,699
5578,1992,54,699
5579,2002,54,699
5580,2003,54,699
5581,1993,54,699
5582,1994,54,699
5583,1995,54,699
5584,1996,54,699
5585,1997,54,699
5586,1975,54,700
5587,1976,54,700
5588,1998,54,701
5589,1999,54,701
5590,1995,54,701
5591,1996,54,701
5592,1997,54,701
5593,2000,54,701
5594,2001,54,701
5595,2002,54,701
5596,2003,54,701
5597,2003,55,702
5598,2002,55,703
5599,1975,55,704
5600,1976,55,704
5601,1977,55,704
5602,1978,55,704
5603,1979,55,704
5604,1980,55,704
5605,1982,55,704
5606,1983,55,704
5607,1984,55,704
5608,1985,55,704
5609,1986,55,704
5610,1987,55,704
5611,1988,55,704
5612,1989,55,704
5613,1990,55,704
5614,1998,55,704
5615,1999,55,704
5616,2000,55,704
5617,2001,55,704
5618,2002,55,704
5619,1995,55,704
5620,1997,55,704
5621,1996,55,704
5622,1991,55,704
5623,1992,55,704
5624,1993,55,704
5625,1994,55,704
5627,2000,55,705
5628,2001,55,705
5629,2002,55,705
5630,2003,55,705
5631,1975,55,706
5632,1976,55,706
5633,1977,55,707
5634,1978,55,707
5635,1979,55,707
5636,1980,55,708
5637,1981,55,708
5638,1982,55,708
5639,1983,55,708
5640,1984,55,709
5641,1985,55,709
5642,1986,55,709
5643,1987,55,709
5644,1988,55,709
5645,1989,55,709
5646,1990,55,709
5647,1991,55,709
5648,1992,55,709
5649,1993,55,710
5650,1994,55,710
5651,1995,55,710
5652,1997,55,710
5653,1998,55,710
5654,1996,55,710
5655,1998,55,711
5656,1999,55,711
5657,2000,55,711
5658,2001,55,711
5659,2002,55,711
5660,2003,55,711
5661,1982,55,712
5662,1983,55,712
5663,1984,55,712
5664,1985,55,712
5665,1986,55,712
5666,1987,55,712
5667,1988,55,712
5668,1989,55,712
5669,1990,55,712
5670,1999,55,712
5671,2000,55,712
5672,1996,55,712
5673,1991,55,712
5674,1992,55,712
5675,1993,55,712
5676,1994,55,712
5677,1995,55,712
5678,1997,55,712
5679,1998,55,712
5680,2001,55,712
5681,2002,55,712
5682,2003,55,712
5683,1977,55,713
5684,1978,55,713
5685,1979,55,713
5686,1980,55,713
5687,1975,56,714
5688,1977,56,714
5689,1978,56,714
5690,1979,56,714
5691,1980,56,714
5692,1976,56,714
5693,1986,56,715
5694,1979,56,715
5695,1980,56,715
5696,1981,56,715
5697,1982,56,715
5698,1983,56,715
5699,1991,56,715
5700,1992,56,715
5701,1993,56,715
5702,1994,56,715
5703,1984,56,715
5704,1985,56,715
5705,1987,56,716
5706,1988,56,716
5707,1989,56,716
5708,1990,56,716
5709,1991,56,716
5710,1979,56,718
5711,1980,56,718
5712,1981,56,718
5713,1982,56,718
5714,1984,56,718
5715,1985,56,718
5716,1986,56,718
5717,1975,56,719
5718,1976,56,719
5719,1977,56,719
5720,1977,56,720
5721,1978,56,720
5722,1979,56,720
5723,1981,56,720
5724,1982,56,720
5725,1983,56,720
5726,1984,56,720
5727,1985,56,720
5728,1986,56,720
5729,1999,56,720
5730,2000,56,720
5731,2001,56,720
5732,2002,56,720
5733,1975,56,720
5734,1987,56,720
5735,1988,56,720
5736,1989,56,720
5737,1990,56,720
5738,1991,56,720
5739,1992,56,720
5740,1976,56,720
5741,1980,56,720
5742,1993,56,720
5743,1994,56,720
5744,1995,56,720
5745,1996,56,720
5746,1997,56,720
5747,1983,56,718
5748,1987,56,718
5749,1988,56,718
5750,1989,56,718
5751,1990,56,718
5752,1991,56,718
5753,1992,56,718
5754,1993,56,718
5755,1994,56,718
5756,1995,56,718
5757,1996,56,718
5758,1997,56,718
5759,1998,56,718
5760,1999,56,718
5761,2000,56,718
5762,2001,56,718
5763,2002,56,718
5764,2003,56,718
5765,1975,56,718
5766,1976,56,718
5767,1977,56,718
5768,1978,56,718
5769,1982,56,721
5770,1983,56,721
5771,1981,56,722
5772,1982,56,722
5773,1983,56,722
5774,1984,56,722
5775,1985,56,722
5776,1986,56,722
5777,1987,56,722
5778,2003,56,723
5779,1975,56,724
5780,1976,56,724
5781,1977,56,724
5782,1978,56,724
5783,1979,56,724
5784,1980,56,724
5785,1981,56,724
5786,1982,56,724
5787,1983,56,724
